* This data was exported from the Dayton Audio Test System: DATS
*
* Piston Diameter = 0 mm
* f(s)= 97.57 Hz
* R(e)= 3.628 Ohms
* Z(max)= 49.45 Ohms
* Q(ms)= 10.78
* Q(es)= 0.8534
* Q(ts)= 0.7907
* V(as)= 0 liters     (0 cubic feet)
* L(e)= 0.6176 mH
* n(0)= 0 %
* SPL= 0 1W/1m
* M(ms)= 0 grams
* C(ms)= 0 mm/N
* BL= 0 
* K(r)= 0.01644 
* X(r)= 0.6168 
* K(i)= 0.008425 
* X(i)= 0.7298 
*
*
Freq            Impedance       Phase
21.357    	3.881    	17.035    
21.983    	3.887    	17.560    
22.627    	3.893    	18.126    
23.290    	3.909    	18.736    
23.973    	3.929    	19.353    
24.675    	3.952    	19.940    
25.398    	3.980    	20.499    
26.143    	4.013    	20.993    
26.909    	4.037    	21.615    
27.697    	4.055    	22.273    
28.509    	4.074    	22.872    
29.344    	4.092    	23.685    
30.204    	4.129    	24.693    
31.089    	4.173    	25.461    
32.000    	4.223    	26.145    
32.938    	4.269    	26.804    
33.903    	4.308    	27.522    
34.896    	4.335    	28.360    
35.919    	4.372    	29.367    
36.971    	4.429    	30.461    
38.055    	4.497    	31.493    
39.170    	4.586    	32.492    
40.317    	4.669    	33.345    
41.499    	4.737    	34.181    
42.715    	4.806    	35.142    
43.967    	4.888    	36.569    
45.255    	5.011    	38.050    
46.581    	5.148    	39.382    
47.946    	5.276    	40.505    
49.351    	5.397    	41.667    
50.797    	5.561    	43.519    
52.285    	5.802    	45.803    
53.817    	6.157    	47.897    
55.394    	6.672    	49.456    
57.018    	7.202    	49.623    
58.688    	7.718    	48.587    
60.408    	8.214    	46.714    
62.178    	8.621    	44.333    
64.000    	8.782    	42.157    
65.875    	8.760    	40.618    
67.806    	8.632    	41.001    
69.792    	8.783    	43.023    
71.838    	9.093    	45.043    
73.943    	9.483    	47.804    
76.109    	10.224    	51.343    
78.339    	11.557    	54.424    
80.635    	13.362    	55.897    
82.998    	15.756    	56.509    
85.430    	19.021    	55.175    
87.933    	23.610    	51.144    
90.510    	29.637    	44.124    
93.162    	37.317    	32.352    
95.892    	46.193    	10.846    
98.701    	48.053    	-17.684    
101.594    	38.195    	-42.567    
104.571    	26.511    	-54.696    
107.635    	20.019    	-58.076    
110.789    	16.137    	-59.374    
114.035    	13.558    	-59.846    
117.377    	11.794    	-59.080    
120.816    	10.324    	-57.133    
124.356    	9.156    	-55.098    
128.000    	8.180    	-53.711    
131.751    	7.450    	-53.633    
135.611    	7.131    	-52.814    
139.585    	6.864    	-49.586    
143.675    	6.344    	-45.394    
147.885    	5.754    	-43.860    
152.219    	5.566    	-44.047    
156.679    	5.586    	-41.263    
161.270    	5.357    	-38.179    
165.995    	5.048    	-36.575    
170.860    	4.928    	-34.331    
175.866    	4.679    	-31.500    
181.019    	4.542    	-31.075    
186.324    	4.581    	-28.398    
191.783    	4.335    	-24.731    
197.403    	4.197    	-25.402    
203.187    	4.334    	-22.797    
209.141    	4.118    	-19.430    
215.269    	4.080    	-19.535    
221.577    	4.097    	-16.409    
228.070    	3.956    	-15.122    
234.753    	4.007    	-13.863    
241.632    	3.945    	-11.677    
248.712    	3.921    	-10.462    
256.000    	3.916    	-8.772    
263.501    	3.899    	-7.233    
271.223    	3.891    	-5.845    
279.170    	3.894    	-4.348    
287.350    	3.883    	-2.988    
295.770    	3.891    	-1.562    
304.437    	3.897    	-0.202    
313.358    	3.906    	1.079    
322.540    	3.922    	2.405    
331.991    	3.935    	3.661    
341.719    	3.951    	4.919    
351.732    	3.972    	6.145    
362.039    	3.998    	7.309    
372.647    	4.020    	8.496    
383.567    	4.048    	9.633    
394.806    	4.077    	10.787    
406.375    	4.109    	11.896    
418.282    	4.141    	12.990    
430.539    	4.180    	14.046    
443.155    	4.217    	15.097    
456.140    	4.259    	16.124    
469.506    	4.301    	17.136    
483.264    	4.342    	18.148    
497.424    	4.390    	19.097    
512.000    	4.437    	20.064    
527.003    	4.490    	21.005    
542.445    	4.545    	21.962    
558.340    	4.601    	22.909    
574.701    	4.657    	23.785    
591.541    	4.715    	24.701    
608.874    	4.776    	25.560    
626.715    	4.839    	26.436    
645.080    	4.906    	27.276    
663.982    	4.975    	28.128    
683.438    	5.047    	28.965    
703.464    	5.120    	29.787    
724.077    	5.195    	30.568    
745.294    	5.275    	31.359    
767.133    	5.355    	32.152    
789.612    	5.436    	32.899    
812.749    	5.524    	33.674    
836.565    	5.615    	34.427    
861.078    	5.704    	35.139    
886.309    	5.803    	35.845    
912.280    	5.912    	36.512    
939.012    	6.005    	37.065    
966.527    	6.104    	37.772    
994.849    	6.217    	38.386    
1024.000    	6.317    	38.852    
1054.005    	6.410    	39.464    
1084.890    	6.518    	40.165    
1116.680    	6.632    	40.821    
1149.401    	6.748    	41.440    
1183.081    	6.870    	42.083    
1217.748    	6.990    	42.632    
1253.431    	7.115    	43.276    
1290.159    	7.255    	43.909    
1327.964    	7.398    	44.497    
1366.876    	7.553    	45.057    
1406.929    	7.724    	45.489    
1448.155    	7.863    	45.651    
1490.589    	7.965    	46.049    
1534.266    	8.098    	46.735    
1579.224    	8.258    	47.406    
1625.499    	8.425    	47.927    
1673.129    	8.594    	48.428    
1722.156    	8.770    	48.907    
1772.619    	8.949    	49.366    
1824.561    	9.134    	49.808    
1878.024    	9.321    	50.250    
1933.055    	9.510    	50.659    
1989.697    	9.706    	51.071    
2048.000    	9.909    	51.449    
2108.011    	10.120    	51.826    
2169.780    	10.332    	52.205    
2233.360    	10.551    	52.571    
2298.802    	10.772    	52.907    
2366.162    	11.001    	53.257    
2435.496    	11.231    	53.595    
2506.862    	11.473    	53.936    
2580.318    	11.721    	54.231    
2655.927    	11.977    	54.537    
2733.752    	12.237    	54.834    
2813.857    	12.507    	55.140    
2896.309    	12.790    	55.438    
2981.178    	13.088    	55.752    
3068.533    	13.403    	56.041    
3158.448    	13.760    	56.330    
3250.997    	14.229    	56.578    
3346.259    	14.904    	55.373    
3444.312    	14.584    	52.886    
3545.238    	14.399    	54.863    
3649.121    	14.751    	55.943    
3756.049    	15.113    	56.478    
3866.109    	15.477    	56.874    
3979.395    	15.839    	57.175    
4096.000    	16.204    	57.420    
4216.022    	16.568    	57.645    
4339.561    	16.945    	57.855    
4466.720    	17.335    	58.012    
4597.605    	17.718    	58.154    
4732.325    	18.126    	58.346    
4870.992    	18.591    	58.480    
5013.723    	19.139    	58.151    
5160.637    	19.288    	57.342    
5311.855    	19.454    	58.034    
5467.504    	19.911    	58.412    
5627.714    	20.322    	58.592    
5792.619    	20.737    	58.801    
5962.355    	21.171    	59.022    
6137.066    	21.634    	59.183    
6316.896    	22.091    	59.313    
6501.995    	22.563    	59.451    
6692.518    	23.046    	59.579    
6888.623    	23.536    	59.689    
7090.476    	24.040    	59.780    
7298.242    	24.549    	59.843    
7512.097    	25.057    	59.924    
7732.218    	25.576    	60.019    
7958.790    	26.120    	60.095    
8192.000    	26.658    	60.167    
8432.044    	27.213    	60.259    
8679.122    	27.789    	60.322    
8933.439    	28.371    	60.360    
9195.209    	28.946    	60.421    
9464.649    	29.541    	60.501    
9741.985    	30.153    	60.574    
10027.447    	30.787    	60.630    
10321.273    	31.424    	60.674    
10623.710    	32.068    	60.720    
10935.008    	32.720    	60.760    
11255.428    	33.391    	60.829    
11585.238    	34.077    	60.886    
11924.711    	34.776    	60.943    
12274.132    	35.499    	60.996    
12633.791    	36.238    	61.043    
13003.989    	36.989    	61.085    
13385.035    	37.748    	61.124    
13777.247    	38.527    	61.174    
14180.951    	39.325    	61.208    
14596.485    	40.132    	61.245    
15024.194    	40.958    	61.285    
15464.437    	41.792    	61.317    
15917.579    	42.647    	61.353    
16384.000    	43.526    	61.392    
16864.088    	44.427    	61.426    
17358.243    	45.337    	61.459    
17866.879    	46.261    	61.474    
18390.418    	47.164    	61.464    
18929.299    	48.050    	61.478    
19483.969    	48.938    	61.514    
20054.893    	49.848    	61.585    
20642.546    	50.746    	61.670    
